ID,Target_Form_ID,Source_Form_ID,Comment,Source,Source_relation,Source_word,Source_meaning,Source_certain,Source_languoid,Source_languoid_glottocode
14557,Indonesian-14-12-2,,,,earlier,āyuṣya,longevity,yes,Sanskrit,sans1269
14558,Indonesian-14-16-2,,,,earlier,dina,day,yes,Sanskrit,sans1269
14559,Indonesian-14-21-2,,,,earlier,laghu,"light, quick, swift",yes,Sanskrit,sans1269
14560,Indonesian-14-29-2,,,,earlier,sajja,prepared,yes,Sanskrit,sans1269
14561,Indonesian-14-31-2,,,,earlier,nityaśas,always,yes,Sanskrit,sans1269
14562,Indonesian-14-33-2,,,,earlier,kāla,time,yes,Sanskrit,sans1269
14563,Indonesian-14-43-2,,,,earlier,ṣubḥ,"dawn, daybreak, morning",yes,Arabic,stan1318
14564,Indonesian-14-53-2,,,,earlier,horloge,"clock, watch",yes,French,stan1290
14565,Indonesian-14-62-2,,,,earlier,(yaum al-)aḥad,Sunday,yes,Arabic,stan1318
14566,Indonesian-16-11-2,,,,earlier,jīva,soul,yes,Sanskrit,sans1269
14567,Indonesian-16-11-3,,,,earlier,arwāḥ,"souls, spirits",yes,Arabic,stan1318
14568,Indonesian-16-11-4,,,,earlier,rūḥ,"spirit, soul",yes,Arabic,stan1318
14569,Indonesian-16-19-3,,,,earlier,chalaka,delusive,yes,Sanskrit,sans1269
14570,Indonesian-16-23-2,,,,earlier,bhāgya,"part, good fortune",yes,Sanskrit,sans1269
14571,Indonesian-16-23-3,,,,earlier,gambhīra,deep,yes,Sanskrit,sans1269
14572,Indonesian-16-42-2,,,,earlier,amārah,"sign, indication",yes,Arabic,stan1318
14573,Indonesian-16-42-3,,,,earlier,mūrkha,fool,yes,Sanskrit,sans1269
14574,Indonesian-16-81-2,,,,earlier,śānta,"tranquil, gentle, friendly",yes,Sanskrit,sans1269
14575,Indonesian-16-83-2,,,,earlier,lobha,greed,yes,Sanskrit,sans1269
14576,Indonesian-16-83-3,,,,earlier,saraqah,"stealing, pilfering, filching",yes,Arabic,stan1318
14577,Indonesian-16-83-4,,,,earlier,ṭama‘,greed,yes,Arabic,stan1318
14578,Indonesian-16-84-4,,,,earlier,paṇḍita,scholar,yes,Sanskrit,sans1269
14579,Indonesian-17-171-3,,,,earlier,tarka,conjecture,yes,Sanskrit,sans1269
14580,Indonesian-17-37-3,,,,earlier,yaqīn,certainty,yes,Arabic,stan1318
14581,Indonesian-17-41-2,,,,earlier,nīyat-,intention,yes,Arabic,stan1318
14582,Indonesian-17-52-2,,,,earlier,sabab,"rope, means for obtaining something, reason, cause",yes,Arabic,stan1318
14583,Indonesian-17-65-2,,,,earlier,velā,time,yes,Sanskrit,sans1269
14584,Indonesian-18-57-2,,,,earlier,pena,"feather, nib",yes,Portuguese,port1283
14585,Indonesian-19-52-2,,,,earlier,śatru,enemy,yes,Sanskrit,sans1269
14586,Indonesian-19-54-2,,,,earlier,jīrān,neighbors,yes,Arabic,stan1318
14587,Indonesian-1-23-3,,,,earlier,maidān,"square, open place,, field",yes,Arabic,stan1318
14588,Indonesian-20-17-2,,,,earlier,soldado,soldier,yes,Portuguese,port1283
14589,Indonesian-20-47-3,,,,earlier,nara,man,yes,Sanskrit,sans1269
14590,Indonesian-21-11-2,,,,earlier,ḥukm,"judgement, decision, verdict",yes,Arabic,stan1318
14591,Indonesian-7-65-2,,,,earlier,xaimah,tent,yes,Arabic,stan1318
14592,Indonesian-14-251-2,,,,earlier,mūla,"root, beginning",yes,Sanskrit,sans1269
14593,Indonesian-9-64-2,,,,earlier,kāñcana,gold,yes,Sanskrit,sans1269
14594,Indonesian-5-92-2,,,,earlier,*wayin-,wine,yes,Semitic,
14595,Indonesian-5-64-2,,,,earlier,ts’ao-t’ō,beef tripe,yes,Hokkien,minn1241
14596,Indonesian-9-311-2,,,,earlier,seca,(he/she/it) dries,yes,Portuguese,port1283
14597,Indonesian-21-37-3,,,,earlier,penalty,penalty,yes,English,stan1293
14598,Indonesian-9-771-3,,,,earlier,sajjādah,prayer rug,yes,Arabic,stan1318
14599,Indonesian-12-48-2,,,,earlier,dakṣiṇa,south,yes,Sanskrit,sans1269
14600,Indonesian-20-17-4,,,,earlier,(al-)askar,soldier,yes,Arabic,stan1318
14601,Indonesian-21-37-5,,,,earlier,pīḍana,afflicting,yes,Sanskrit,sans1269
14602,Indonesian-8-311-2,,,,earlier,bīja,seed,yes,Sanskrit,sans1269
14603,Indonesian-8-42-2,,,,earlier,bīja,seed,yes,Sanskrit,sans1269
14604,Indonesian-11-52-2,,,,earlier,pāpa,"bad, wicked",yes,Sanskrit,sans1269
14605,Indonesian-14-26-3,,,,earlier,tammat-,"to be completed, finished, done",yes,Arabic,stan1318
14606,Indonesian-6-24-2,,,,earlier,karpāsa,cotton,yes,Sanskrit,sans1269
14607,Indonesian-7-63-2,,,,earlier,lepa,mortar,yes,Sanskrit,sans1269
14608,Indonesian-8-21-2,,,,earlier,lāṅgala,a plow,yes,Sanskrit,sans1269
14609,Indonesian-10-71-2,,,,earlier,mārga,"track, road",yes,Sanskrit,sans1269
14610,Indonesian-6-78-5,,,,earlier,jilbāb,woman’s dress,yes,Arabic,stan1318
14611,Indonesian-10-65-4,,,,earlier,kandara,a hook for driving an elephant,yes,Sanskrit,sans1269
14612,Indonesian-2-26-3,,,,earlier,dāra,wife,yes,Sanskrit,sans1269
14613,Indonesian-22-18-2,,,,earlier,imām,leader (esp. Islamic),yes,Arabic,stan1318
14614,Indonesian-23-52-2,,,,earlier,toilette,"grooming, dressing, toilet",yes,French,stan1290
14615,Indonesian-23-52-3,,,,earlier,water closet,toilet,yes,English,stan1293
14616,Indonesian-23-52-4,,,,earlier,water closet,toilet,yes,English,stan1293
14617,Indonesian-23-39-2,,,,earlier,aṅka,"number, figure",yes,Sanskrit,sans1269
14618,Indonesian-6-12-3,,,,earlier,vāsana,"covering, clothing, garment, dress",yes,Sanskrit,sans1269
14619,Indonesian-15-46-4,,,,earlier,śūnya,"empty, void",yes,Sanskrit,sans1269
